gp_id	kind	status	path	last_modified
GP-088	seam	active	research_areas/private/seams/gp088_calibration_a01_pre_registration.md	2026-04-20
GP-088	spec	active	research_areas/private/specs/active/GP-088_lean4_tactic_hint_schema.md	2026-04-21
GP-089	project	active	projects/gp089_01	2026-04-18
GP-089	project	active	projects/gp089_01/history/1776544141_iter0_score_0_gp089_01.md	2026-04-18
GP-089	project	active	projects/gp089_01/history/1776544141_iter0_score_0_gp089_01_dag.json	2026-04-18
GP-089	project	active	projects/gp089_01/history/1776544141_iter0_score_0_gp089_01_meta.json	2026-04-18
GP-089	project	active	projects/oeis_a000009/history/1776956181_iter0_score_67_gp089_a000009_01.md	2026-04-23
GP-089	project	active	projects/oeis_a000009/history/1776956181_iter0_score_67_gp089_a000009_01_dag.json	2026-04-23
GP-089	project	active	projects/oeis_a000009/history/1776956181_iter0_score_67_gp089_a000009_01_meta.json	2026-04-23
GP-089	rubric	active	rubrics/gp089_01.json	2026-04-18
GP-089	rubric	active	rubrics/gp089_a000009_01.json	2026-04-18
GP-089	seam	active	research_areas/private/seams/substrates/erdos/GP-089_erdos_dark_sequence_pre_registration.md	2026-04-18
GP-090	project	active	projects/gp090_01	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter1_score_45_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter1_score_45_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter1_score_45_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter2_score_52_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter2_score_52_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter2_score_52_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter3_score_70_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter3_score_70_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter3_score_70_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter4_score_92_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter4_score_92_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776542205_iter4_score_92_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776544185_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776544185_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776544185_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776545058_iter2_score_57_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776545058_iter2_score_57_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776545058_iter2_score_57_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776545058_iter4_score_70_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776545058_iter4_score_70_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/_frozen_reference/v1_rerun_contaminated/history/1776545058_iter4_score_70_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/gp090_01.lean	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776958118_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776958118_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776958118_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776968546_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776968546_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776968546_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776970182_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776970182_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776970182_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776971369_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776971369_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776971369_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776974144_iter0_score_0_gp090_01.md	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776974144_iter0_score_0_gp090_01_dag.json	2026-04-23
GP-090	project	active	projects/gp090_01/history/1776974144_iter0_score_0_gp090_01_meta.json	2026-04-23
GP-090	rubric	active	rubrics/gp090_01.json	2026-04-23
GP-090	seam	active	research_areas/private/seams/substrates/erdos/GP-090_erdos_dark_sequence_pre_registration.md	2026-04-18
GP-095	project	active	projects/gp096_langevin_sandbox_16/__pycache__/gp095_coth_backtest.cpython-313.pyc	2026-04-19
GP-095	project	active	projects/gp096_langevin_sandbox_16/gp095_coth_backtest.py	2026-04-19
GP-095	seam	active	research_areas/private/seams/engine/grammar/GP-095_post_fit_residual_ambiguity_seam.md	2026-04-19
GP-096	postmortem	active	research_areas/private/postmortems/gp096_run1_infrastructure_bugs_2026_04_20.md	2026-04-20
GP-096	project	active	projects/gp096_kww_sandbox_17	2026-04-19
GP-096	project	active	projects/gp096_kww_sandbox_17/history/1776565552_iter0_score_50_gp096_kww_sandbox_17.md	2026-04-19
GP-096	project	active	projects/gp096_kww_sandbox_17/history/1776565552_iter0_score_50_gp096_kww_sandbox_17_dag.json	2026-04-19
GP-096	project	active	projects/gp096_kww_sandbox_17/history/1776565552_iter0_score_50_gp096_kww_sandbox_17_meta.json	2026-04-19
GP-096	project	active	projects/gp096_kww_sandbox_17/history/1776565552_iter1_score_98_gp096_kww_sandbox_17.md	2026-04-19
GP-096	project	active	projects/gp096_kww_sandbox_17/history/1776565552_iter1_score_98_gp096_kww_sandbox_17_dag.json	2026-04-19
GP-096	project	active	projects/gp096_kww_sandbox_17/history/1776565552_iter1_score_98_gp096_kww_sandbox_17_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776563765_iter0_score_20_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776563765_iter0_score_20_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776563765_iter0_score_20_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776564763_iter0_score_20_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776564763_iter0_score_20_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776564763_iter0_score_20_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776565548_iter0_score_20_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776565548_iter0_score_20_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776565548_iter0_score_20_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776565548_iter1_score_75_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776565548_iter1_score_75_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776565548_iter1_score_75_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776603544_iter0_score_75_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776603544_iter0_score_75_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776603544_iter0_score_75_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606061_iter0_score_75_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606061_iter0_score_75_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606061_iter0_score_75_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606455_iter0_score_75_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606455_iter0_score_75_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606455_iter0_score_75_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606890_iter1_score_75_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606890_iter1_score_75_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776606890_iter1_score_75_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776608544_iter0_score_75_gp096_langevin_sandbox_16.md	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776608544_iter0_score_75_gp096_langevin_sandbox_16_dag.json	2026-04-19
GP-096	project	active	projects/gp096_langevin_sandbox_16/history/1776608544_iter0_score_75_gp096_langevin_sandbox_16_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18/history/1776636284_iter0_score_0_gp096_sandbox_18.md	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776636284_iter0_score_0_gp096_sandbox_18_dag.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776636284_iter0_score_0_gp096_sandbox_18_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776636855_iter0_score_0_gp096_sandbox_18.md	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776636855_iter0_score_0_gp096_sandbox_18_dag.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776636855_iter0_score_0_gp096_sandbox_18_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776637506_iter0_score_0_gp096_sandbox_18.md	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776637506_iter0_score_0_gp096_sandbox_18_dag.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776637506_iter0_score_0_gp096_sandbox_18_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776637506_iter10_score_95_gp096_sandbox_18.md	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776637506_iter10_score_95_gp096_sandbox_18_dag.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776637506_iter10_score_95_gp096_sandbox_18_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776642638_iter0_score_60_gp096_sandbox_18.md	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776642638_iter0_score_60_gp096_sandbox_18_dag.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776642638_iter0_score_60_gp096_sandbox_18_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776642638_iter2_score_95_gp096_sandbox_18.md	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776642638_iter2_score_95_gp096_sandbox_18_dag.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18/history/1776642638_iter2_score_95_gp096_sandbox_18_meta.json	2026-04-19
GP-096	project	active	projects/gp096_sandbox_18_gagorder	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18_gagorder/history/1776646815_iter0_score_0_gp096_sandbox_18_gagorder.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18_gagorder/history/1776646815_iter0_score_0_gp096_sandbox_18_gagorder_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18_gagorder/history/1776646815_iter0_score_0_gp096_sandbox_18_gagorder_meta.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18_gagorder/history/1776646815_iter2_score_95_gp096_sandbox_18_gagorder.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18_gagorder/history/1776646815_iter2_score_95_gp096_sandbox_18_gagorder_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_18_gagorder/history/1776646815_iter2_score_95_gp096_sandbox_18_gagorder_meta.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_19_gagorder	2026-04-20
GP-096	project	active	projects/gp096_sandbox_19_gagorder/history/1776688092_iter0_score_0_gp096_sandbox_19_gagorder.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_19_gagorder/history/1776688092_iter0_score_0_gp096_sandbox_19_gagorder_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_19_gagorder/history/1776688092_iter0_score_0_gp096_sandbox_19_gagorder_meta.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20	2026-04-21
GP-096	project	active	projects/gp096_sandbox_20/gp096_sandbox_20.lean	2026-04-21
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter0_score_0_gp096_sandbox_20.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter0_score_0_gp096_sandbox_20_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter0_score_0_gp096_sandbox_20_meta.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter1_score_78_gp096_sandbox_20.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter1_score_78_gp096_sandbox_20_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter1_score_78_gp096_sandbox_20_meta.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter2_score_85_gp096_sandbox_20.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter2_score_85_gp096_sandbox_20_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter2_score_85_gp096_sandbox_20_meta.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter3_score_87_gp096_sandbox_20.md	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter3_score_87_gp096_sandbox_20_dag.json	2026-04-20
GP-096	project	active	projects/gp096_sandbox_20/history/1776705737_iter3_score_87_gp096_sandbox_20_meta.json	2026-04-20
GP-096	rubric	active	rubrics/gp096_kww_sandbox_17.json	2026-04-19
GP-096	rubric	active	rubrics/gp096_langevin_sandbox_16.json	2026-04-19
GP-096	rubric	active	rubrics/gp096_sandbox_18.json	2026-04-19
GP-096	rubric	active	rubrics/gp096_sandbox_18_gagorder.json	2026-04-20
GP-096	rubric	active	rubrics/gp096_sandbox_19_gagorder.json	2026-04-20
GP-096	rubric	active	rubrics/gp096_sandbox_20.json	2026-04-20
GP-096	seam	active	research_areas/private/seams/GP-096_sandbox_18_pre_registration.md	2026-04-19
GP-096	seam	active	research_areas/private/seams/gp096_sandbox_19_gagorder_pre_registration.md	2026-04-20
GP-096	seam	active	research_areas/private/seams/mission/GP-096_science_programme_decomposition_seam.md	2026-04-23
GP-096	seam	active	research_areas/seams/substrates/gp096_sandbox_20_division_b_postmortem.md	2026-04-20
GP-097	seam	active	research_areas/private/seams/engine/grammar/GP-097_nd_manifold_compressor_seam.md	2026-04-19
GP-097	spec	active	research_areas/private/specs/active/engine/grammar/GP-097_nd_manifold_compressor_spec.md	2026-04-19
GP-098	seam	active	research_areas/private/seams/apparatus/instrumentation/GP-098_evidence_compressor_seam.md	2026-04-19
GP-098	spec	active	research_areas/private/specs/active/apparatus/instrumentation/GP-098_evidence_compressor_spec.md	2026-04-19
GP-099	seam	active	research_areas/private/seams/engine/grammar/GP-099_vocabulary_floor_seam.md	2026-04-19
GP-100	seam	active	research_areas/private/seams/engine/mutator/GP-100_epistemic_decoupling_seam.md	2026-04-19
GP-101	seam	active	research_areas/private/seams/apparatus/instrumentation/GP-101_agent_native_self_model_format_seam.md	2026-04-23
GP-102	seam	active	research_areas/private/seams/apparatus/instrumentation/GP-102_reflexive_primitive_discovery_seam.md	2026-04-19
GP-102	spec	active	research_areas/private/specs/active/apparatus/instrumentation/GP-102_reflexive_primitive_discovery_spec.md	2026-04-19
GP-103	seam	active	research_areas/private/seams/GP-103_topology_induction_gap.md	2026-04-21
GP-104	seam	active	research_areas/seams/protocol/GP-104_qualitative_rubric_gate_configuration_seam.md	2026-04-20
GP-104	spec	active	research_areas/specs/active/GP-104_general_purpose_project_generator_spec.md	2026-04-20
GP-105	other	active	research_areas/archive/seams_superseded/GP-105b_expost_goal_orchestration_seam_superseded_by_GP-131.md	2026-04-23
GP-105	seam	active	research_areas/private/seams/reflexive/GP-105_mform_alignment_audit_seam.md	2026-04-20
GP-105	spec	active	research_areas/private/specs/active/GP-105_mform_alignment_audit_spec.md	2026-04-20
GP-106	seam	active	research_areas/private/seams/reflexive/GP-106_proportionality_precautionary_principle_seam.md	2026-04-21
GP-107	seam	active	research_areas/seams/engine/grammar/GP-107_synthesis_charter_renderer_seam.md	2026-04-21
GP-108	seam	active	research_areas/private/seams/mission/GP-108_open_source_strategy_v2_seam.md	2026-04-21
GP-109	seam	active	research_areas/private/seams/engine/GP-109_residual_periodicity_detector_seam.md	2026-04-22
GP-110	seam	active	research_areas/private/seams/engine/GP-110_statistical_fingerprint_seam.md	2026-04-22
GP-111	seam	active	research_areas/private/seams/engine/GP-111_proactive_closure_seam.md	2026-04-21
GP-112	seam	active	research_areas/private/seams/engine/GP-112_margin_of_safety_gate.md	2026-04-22
GP-113	seam	active	research_areas/private/seams/engine/GP-113_diagnosis_feedback_loop.md	2026-04-22
GP-114	seam	active	research_areas/private/seams/engine/GP-114_neural_scaling_spectral_dynamics.md	2026-04-22
GP-115	project	active	projects/riemann_lagarias/workspace/gp115_diagnostics.json	2026-04-22
GP-115	project	active	projects/riemann_li/workspace/gp115_diagnostics.json	2026-04-22
GP-115	project	active	projects/survey_s1/workspace/gp115_diagnostics.json	2026-04-23
GP-115	seam	active	research_areas/private/seams/engine/GP-115_residual_driven_grammar_expansion.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange	2026-04-23
GP-116	project	active	projects/gp116_cot_exchange/gp116_cot_exchange.lean	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776864996_iter0_score_59_gp116_cot_exchange.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776864996_iter0_score_59_gp116_cot_exchange_dag.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776864996_iter0_score_59_gp116_cot_exchange_meta.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776875159_iter0_score_72_gp116_cot_exchange.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776875159_iter0_score_72_gp116_cot_exchange_dag.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776875159_iter0_score_72_gp116_cot_exchange_meta.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776876176_iter0_score_71_gp116_cot_exchange.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776876176_iter0_score_71_gp116_cot_exchange_dag.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776876176_iter0_score_71_gp116_cot_exchange_meta.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776876176_iter5_score_88_gp116_cot_exchange.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776876176_iter5_score_88_gp116_cot_exchange_dag.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776876176_iter5_score_88_gp116_cot_exchange_meta.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776885768_iter0_score_54_gp116_cot_exchange.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776885768_iter0_score_54_gp116_cot_exchange_dag.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776885768_iter0_score_54_gp116_cot_exchange_meta.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776886000_iter0_score_54_gp116_cot_exchange.md	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776886000_iter0_score_54_gp116_cot_exchange_dag.json	2026-04-22
GP-116	project	active	projects/gp116_cot_exchange/history/1776886000_iter0_score_54_gp116_cot_exchange_meta.json	2026-04-22
GP-116	rubric	active	rubrics/gp116_cot_exchange.json	2026-04-22
GP-116	seam	active	research_areas/private/seams/engine/GP-116_compression_as_architecture_discovery.md	2026-04-22
GP-117	project	active	projects/gp118_persona_enthusiastic/history/1776889754_iter0_score_0_gp117_persona_enthusiastic.md	2026-04-22
GP-117	project	active	projects/gp118_persona_enthusiastic/history/1776889754_iter0_score_0_gp117_persona_enthusiastic_dag.json	2026-04-22
GP-117	project	active	projects/gp118_persona_enthusiastic/history/1776889754_iter0_score_0_gp117_persona_enthusiastic_meta.json	2026-04-22
GP-117	project	active	projects/gp118_persona_neutral/history/1776889634_iter0_score_0_gp117_persona_neutral.md	2026-04-22
GP-117	project	active	projects/gp118_persona_neutral/history/1776889634_iter0_score_0_gp117_persona_neutral_dag.json	2026-04-22
GP-117	project	active	projects/gp118_persona_neutral/history/1776889634_iter0_score_0_gp117_persona_neutral_meta.json	2026-04-22
GP-117	project	active	projects/gp118_persona_skeptical/history/1776889493_iter0_score_0_gp117_persona_skeptical.md	2026-04-22
GP-117	project	active	projects/gp118_persona_skeptical/history/1776889493_iter0_score_0_gp117_persona_skeptical_dag.json	2026-04-22
GP-117	project	active	projects/gp118_persona_skeptical/history/1776889493_iter0_score_0_gp117_persona_skeptical_meta.json	2026-04-22
GP-117	rubric	active	rubrics/gp117_persona_enthusiastic.json	2026-04-22
GP-117	rubric	active	rubrics/gp117_persona_neutral.json	2026-04-22
GP-117	rubric	active	rubrics/gp117_persona_skeptical.json	2026-04-22
GP-117	seam	active	research_areas/private/seams/engine/GP-117_why_only_kills.md	2026-04-22
GP-118	project	active	projects/gp088_calibration_a01/frozen_for_gp118	2026-04-22
GP-118	project	active	projects/gp118_comparison_report.json	2026-04-22
GP-118	project	active	projects/gp118_persona_enthusiastic	2026-04-22
GP-118	project	active	projects/gp118_persona_neutral	2026-04-22
GP-118	project	active	projects/gp118_persona_skeptical	2026-04-22
GP-118	seam	active	research_areas/seams/apparatus/governance/GP-118_soft_governance_coordination_seam.md	2026-04-22
GP-119	seam	active	research_areas/seams/apparatus/engine/GP-119_inverter_agent_seam.md	2026-04-22
GP-120	seam	active	research_areas/seams/apparatus/governance/GP-120_bridger_agent_seam.md	2026-04-22
GP-121	seam	active	research_areas/seams/apparatus/engine/GP-121_cross_entity_substrate_support_seam.md	2026-04-22
GP-122	seam	active	research_areas/seams/apparatus/engine/GP-122_millennium_debate_log.md	2026-04-22
GP-122	seam	active	research_areas/seams/apparatus/engine/GP-122_millennium_substrate_seam.md	2026-04-22
GP-123	seam	active	research_areas/seams/apparatus/engine/GP-123_dag_utilization_seam.md	2026-04-22
GP-124	seam	active	research_areas/seams/apparatus/engine/GP-124_process_compression_seam.md	2026-04-23
GP-125	seam	active	research_areas/seams/apparatus/engine/GP-125_differentiable_topology_backend_seam.md	2026-04-23
GP-126	seam	active	research_areas/seams/apparatus/engine/GP-126_sky_survey_seam.md	2026-04-23
GP-127	seam	active	research_areas/private/seams/mission/GP-127_falsify_before_patent_seam.md	2026-04-23
GP-127	seam	active	research_areas/seams/apparatus/engine/GP-127_recovery_to_discovery_seam.md	2026-04-23
GP-128	seam	active	research_areas/private/seams/GP-128b_inbound_principal_directives.md	2026-04-25
GP-128	seam	active	research_areas/private/seams/mission/GP-128_persistent_manager_agent_seam.md	2026-04-23
GP-129	seam	active	research_areas/private/seams/mission/GP-129_biological_org_design_panel_seam.md	2026-04-23
GP-130	seam	active	research_areas/private/seams/mission/GP-130_non_llm_substrate_seam.md	2026-04-23
GP-131	seam	active	research_areas/private/seams/mission/GP-131_work_discovery_loop_seam.md	2026-04-23
GP-131	spec	active	research_areas/private/specs/active/mission/GP-131_work_discovery_loop_spec.md	2026-04-23
GP-133	seam	active	research_areas/private/seams/mission/GP-133_R4_py_exec_sandbox_review.md	2026-04-23
GP-133	seam	active	research_areas/private/seams/mission/GP-133_multidisciplinary_discovery_panel_seam.md	2026-04-23
GP-133	spec	active	research_areas/private/specs/active/mission/GP-133_mlh_protocol_spec.md	2026-04-23
GP-134	seam	active	research_areas/private/seams/apparatus/instrumentation/GP-134_prompt_layer_contamination_incident_seam.md	2026-04-23
GP-134	seam	active	research_areas/private/seams/mission/GP-134_ztare_on_ztare_self_recursive_seam.md	2026-04-23
GP-135	seam	active	research_areas/private/seams/mission/GP-135_meta_law_hypothesis_family_program_seam.md	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening/history/1776985541_iter0_score_0_gp136_pmdl_hardening.md	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening/history/1776985541_iter0_score_0_gp136_pmdl_hardening_dag.json	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening/history/1776985541_iter0_score_0_gp136_pmdl_hardening_meta.json	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening/history/1776985541_iter1_score_92_gp136_pmdl_hardening.md	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening/history/1776985541_iter1_score_92_gp136_pmdl_hardening_dag.json	2026-04-23
GP-136	project	active	projects/gp136_pmdl_hardening/history/1776985541_iter1_score_92_gp136_pmdl_hardening_meta.json	2026-04-23
